OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,DayOfTheMonth
280797,AA Batteries (4-pack),2,3.84,11/26/19 21:50,"39 6th St, New York City, NY 10001",26
280798,USB-C Charging Cable,1,11.95,11/24/19 07:54,"936 Spruce St, Seattle, WA 98101",24
280800,20in Monitor,1,109.99,11/30/19 15:27,"388 Chestnut St, Atlanta, GA 30301",30
280801,Lightning Charging Cable,1,14.95,11/27/19 16:19,"560 Lincoln St, San Francisco, CA 94016",27
280802,Wired Headphones,1,11.99,11/16/19 18:37,"171 Highland St, Boston, MA 02215",16
280803,AA Batteries (4-pack),4,3.84,11/17/19 14:12,"471 Jefferson St, Dallas, TX 75001",17
280804,AAA Batteries (4-pack),1,2.99,11/23/19 21:52,"981 Center St, Atlanta, GA 30301",23
280806,USB-C Charging Cable,1,11.95,11/24/19 04:06,"550 Johnson St, New York City, NY 10001",24
280810,USB-C Charging Cable,2,11.95,11/13/19 12:49,"775 2nd St, San Francisco, CA 94016",13
280812,Wired Headphones,1,11.99,11/24/19 20:55,"992 Elm St, Portland, OR 97035",24
280813,Lightning Charging Cable,1,14.95,11/18/19 14:01,"681 Maple St, Atlanta, GA 30301",18
280814,Bose SoundSport Headphones,1,99.99,11/19/19 11:15,"558 8th St, San Francisco, CA 94016",19
280815,Bose SoundSport Headphones,1,99.99,11/28/19 23:49,"447 North St, Los Angeles, CA 90001",28
280817,LG Dryer,1,600,11/16/19 11:09,"739 Washington St, Austin, TX 73301",16
280818,Bose SoundSport Headphones,1,99.99,11/22/19 20:13,"913 Spruce St, Boston, MA 02215",22
280820,34in Ultrawide Monitor,1,379.99,11/20/19 21:06,"490 Johnson St, New York City, NY 10001",20
280821,Wired Headphones,1,11.99,11/22/19 00:46,"812 Lincoln St, Boston, MA 02215",22
280824,Apple Airpods Headphones,1,150,11/24/19 17:18,"803 Jackson St, Dallas, TX 75001",24
280828,Wired Headphones,1,11.99,11/16/19 07:27,"488 7th St, Dallas, TX 75001",16
280829,Apple Airpods Headphones,1,150,11/17/19 09:03,"949 Center St, Seattle, WA 98101",17
280830,AAA Batteries (4-pack),1,2.99,11/21/19 23:15,"806 Sunset St, New York City, NY 10001",21
280831,Apple Airpods Headphones,1,150,11/13/19 18:34,"300 Church St, Dallas, TX 75001",13
280832,Wired Headphones,1,11.99,11/15/19 13:46,"320 Maple St, San Francisco, CA 94016",15
280834,AA Batteries (4-pack),1,3.84,11/13/19 14:15,"82 12th St, San Francisco, CA 94016",13
280835,27in FHD Monitor,1,149.99,11/24/19 09:39,"622 Spruce St, Seattle, WA 98101",24
280838,LG Washing Machine,1,600,11/16/19 07:02,"508 Pine St, Atlanta, GA 30301",16
280839,USB-C Charging Cable,2,11.95,11/30/19 19:22,"52 Jefferson St, San Francisco, CA 94016",30
280841,USB-C Charging Cable,1,11.95,11/27/19 18:18,"139 7th St, Portland, OR 97035",27
280842,AAA Batteries (4-pack),1,2.99,11/14/19 10:18,"137 West St, Los Angeles, CA 90001",14
280843,AA Batteries (4-pack),1,3.84,11/18/19 20:11,"757 Maple St, Portland, ME 04101",18
280844,Lightning Charging Cable,1,14.95,11/30/19 20:50,"992 West St, New York City, NY 10001",30
280845,Wired Headphones,1,11.99,11/23/19 20:19,"881 Cedar St, Los Angeles, CA 90001",23
280847,AAA Batteries (4-pack),1,2.99,11/30/19 05:58,"851 Jackson St, New York City, NY 10001",30
280848,Wired Headphones,1,11.99,11/25/19 10:37,"917 Park St, Los Angeles, CA 90001",25
280849,AA Batteries (4-pack),1,3.84,11/27/19 19:20,"388 Hickory St, Austin, TX 73301",27
280854,AAA Batteries (4-pack),1,2.99,11/13/19 20:49,"679 14th St, San Francisco, CA 94016",13
280856,Flatscreen TV,1,300,11/15/19 11:13,"857 6th St, Dallas, TX 75001",15
280859,Lightning Charging Cable,1,14.95,11/20/19 23:15,"859 10th St, New York City, NY 10001",20
280861,AA Batteries (4-pack),3,3.84,11/22/19 11:11,"748 River St, Austin, TX 73301",22
280862,Apple Airpods Headphones,1,150,11/19/19 15:05,"902 Church St, San Francisco, CA 94016",19
280864,AAA Batteries (4-pack),1,2.99,11/28/19 17:31,"579 1st St, San Francisco, CA 94016",28
280865,Lightning Charging Cable,2,14.95,11/25/19 23:40,"810 River St, Dallas, TX 75001",25
280868,USB-C Charging Cable,1,11.95,11/21/19 13:49,"150 West St, Boston, MA 02215",21
280869,ThinkPad Laptop,1,999.99,11/27/19 08:29,"227 Church St, San Francisco, CA 94016",27
280870,AA Batteries (4-pack),1,3.84,11/30/19 19:12,"970 Cherry St, Portland, ME 04101",30
280871,Wired Headphones,1,11.99,11/16/19 19:15,"407 Forest St, Boston, MA 02215",16
280872,Apple Airpods Headphones,1,150,11/14/19 00:11,"6 9th St, Austin, TX 73301",14
280873,AA Batteries (4-pack),2,3.84,11/24/19 18:16,"277 Adams St, San Francisco, CA 94016",24
280874,USB-C Charging Cable,1,11.95,11/25/19 13:16,"49 Cedar St, Atlanta, GA 30301",25
280875,27in 4K Gaming Monitor,1,389.99,11/23/19 08:38,"350 Meadow St, San Francisco, CA 94016",23
280877,AA Batteries (4-pack),3,3.84,11/18/19 19:24,"206 South St, New York City, NY 10001",18
280878,USB-C Charging Cable,1,11.95,11/21/19 06:05,"873 Hickory St, Boston, MA 02215",21
280879,USB-C Charging Cable,1,11.95,11/29/19 18:52,"314 Center St, Boston, MA 02215",29
280880,Lightning Charging Cable,1,14.95,11/19/19 17:09,"160 Highland St, Los Angeles, CA 90001",19
280882,Lightning Charging Cable,1,14.95,11/26/19 14:04,"55 7th St, Seattle, WA 98101",26
280888,iPhone,1,700,11/25/19 21:34,"510 10th St, Los Angeles, CA 90001",25
280889,Bose SoundSport Headphones,1,99.99,11/17/19 21:30,"860 1st St, Atlanta, GA 30301",17
280892,Wired Headphones,1,11.99,11/22/19 07:48,"898 13th St, Seattle, WA 98101",22
280893,USB-C Charging Cable,1,11.95,11/23/19 09:38,"835 Madison St, Seattle, WA 98101",23
280895,Wired Headphones,1,11.99,11/14/19 17:55,"770 1st St, San Francisco, CA 94016",14
280896,Google Phone,1,600,11/16/19 18:41,"54 Walnut St, San Francisco, CA 94016",16
280897,AAA Batteries (4-pack),1,2.99,11/25/19 19:19,"380 Main St, Los Angeles, CA 90001",25
280898,Wired Headphones,1,11.99,11/13/19 22:04,"164 Spruce St, San Francisco, CA 94016",13
280900,Wired Headphones,1,11.99,11/24/19 18:25,"332 Johnson St, Dallas, TX 75001",24
280902,AAA Batteries (4-pack),2,2.99,11/26/19 22:50,"182 Elm St, Boston, MA 02215",26
280903,Google Phone,1,600,11/24/19 22:00,"184 Elm St, New York City, NY 10001",24
280903,Wired Headphones,1,11.99,11/24/19 22:00,"184 Elm St, New York City, NY 10001",24
280904,Lightning Charging Cable,1,14.95,11/28/19 17:20,"792 Chestnut St, Los Angeles, CA 90001",28
280905,AAA Batteries (4-pack),1,2.99,11/20/19 16:45,"250 5th St, Austin, TX 73301",20
280906,34in Ultrawide Monitor,1,379.99,11/17/19 09:06,"64 Church St, Seattle, WA 98101",17
280907,Apple Airpods Headphones,1,150,11/29/19 18:37,"675 South St, Boston, MA 02215",29
280908,Lightning Charging Cable,1,14.95,11/13/19 08:34,"381 Jefferson St, Dallas, TX 75001",13
280910,AAA Batteries (4-pack),1,2.99,11/23/19 20:20,"99 Church St, Seattle, WA 98101",23
280914,Wired Headphones,1,11.99,11/30/19 06:37,"522 Maple St, Boston, MA 02215",30
280915,20in Monitor,1,109.99,11/15/19 19:52,"853 Wilson St, San Francisco, CA 94016",15
280917,AAA Batteries (4-pack),1,2.99,11/24/19 16:34,"656 7th St, Atlanta, GA 30301",24
280919,Macbook Pro Laptop,1,1700,11/30/19 15:50,"22 5th St, Dallas, TX 75001",30
280921,Bose SoundSport Headphones,1,99.99,11/17/19 13:21,"370 11th St, Boston, MA 02215",17
280922,27in FHD Monitor,1,149.99,11/25/19 20:26,"419 7th St, San Francisco, CA 94016",25
280925,AA Batteries (4-pack),1,3.84,11/27/19 14:23,"595 Madison St, Boston, MA 02215",27
280928,ThinkPad Laptop,1,999.99,11/14/19 21:07,"398 Johnson St, Los Angeles, CA 90001",14
280931,USB-C Charging Cable,1,11.95,11/26/19 06:35,"436 Center St, Los Angeles, CA 90001",26
280932,AAA Batteries (4-pack),1,2.99,11/21/19 12:10,"637 Ridge St, Los Angeles, CA 90001",21
280933,27in 4K Gaming Monitor,1,389.99,11/28/19 14:05,"505 Chestnut St, San Francisco, CA 94016",28
280938,USB-C Charging Cable,1,11.95,11/17/19 23:20,"843 13th St, Seattle, WA 98101",17
280940,Bose SoundSport Headphones,1,99.99,11/24/19 17:10,"134 Jackson St, Austin, TX 73301",24
280942,AAA Batteries (4-pack),6,2.99,11/15/19 19:11,"620 Church St, Los Angeles, CA 90001",15
280943,Google Phone,1,600,11/14/19 14:58,"375 11th St, San Francisco, CA 94016",14
280946,27in FHD Monitor,1,149.99,11/16/19 19:54,"425 4th St, Seattle, WA 98101",16
280955,Lightning Charging Cable,1,14.95,11/13/19 15:10,"834 Cherry St, Boston, MA 02215",13
280957,27in 4K Gaming Monitor,1,389.99,11/19/19 20:23,"509 Johnson St, Boston, MA 02215",19
280958,Wired Headphones,1,11.99,11/28/19 13:06,"195 South St, San Francisco, CA 94016",28
280959,Bose SoundSport Headphones,1,99.99,11/30/19 19:38,"889 Church St, Portland, OR 97035",30
280960,Lightning Charging Cable,2,14.95,11/28/19 19:47,"573 2nd St, Dallas, TX 75001",28
280961,Apple Airpods Headphones,1,150,11/27/19 01:22,"107 Adams St, Boston, MA 02215",27
280963,27in FHD Monitor,1,149.99,11/20/19 18:57,"395 Main St, San Francisco, CA 94016",20
280964,AAA Batteries (4-pack),3,2.99,11/21/19 20:45,"438 Ridge St, Seattle, WA 98101",21
280965,AA Batteries (4-pack),1,3.84,11/24/19 14:09,"617 Forest St, Los Angeles, CA 90001",24
280966,Bose SoundSport Headphones,1,99.99,11/24/19 04:29,"855 Jackson St, New York City, NY 10001",24
280972,USB-C Charging Cable,1,11.95,11/23/19 14:26,"290 Wilson St, Boston, MA 02215",23
280973,LG Washing Machine,1,600,11/30/19 21:46,"760 9th St, Seattle, WA 98101",30
280974,Wired Headphones,1,11.99,11/21/19 17:57,"581 Maple St, San Francisco, CA 94016",21
280975,AA Batteries (4-pack),1,3.84,11/29/19 17:54,"443 Madison St, Austin, TX 73301",29
280977,USB-C Charging Cable,1,11.95,11/28/19 16:14,"793 West St, Seattle, WA 98101",28
280979,Wired Headphones,1,11.99,11/29/19 23:38,"682 Madison St, New York City, NY 10001",29
280981,Wired Headphones,2,11.99,11/18/19 12:52,"274 Spruce St, Los Angeles, CA 90001",18
280984,34in Ultrawide Monitor,1,379.99,11/15/19 16:23,"653 1st St, Boston, MA 02215",15
280985,AA Batteries (4-pack),1,3.84,11/29/19 14:34,"589 River St, Portland, OR 97035",29
280986,AA Batteries (4-pack),1,3.84,11/13/19 18:27,"654 Cherry St, San Francisco, CA 94016",13
280988,Wired Headphones,1,11.99,11/14/19 16:42,"189 Dogwood St, New York City, NY 10001",14
280990,LG Washing Machine,1,600,11/26/19 17:17,"127 11th St, Boston, MA 02215",26
280991,ThinkPad Laptop,1,999.99,11/27/19 23:43,"657 9th St, Los Angeles, CA 90001",27
280992,ThinkPad Laptop,1,999.99,11/27/19 13:01,"823 Ridge St, Portland, OR 97035",27
280994,AAA Batteries (4-pack),2,2.99,11/26/19 17:01,"10 West St, San Francisco, CA 94016",26
280995,Apple Airpods Headphones,1,150,11/29/19 13:53,"20 10th St, Portland, OR 97035",29
280996,USB-C Charging Cable,1,11.95,11/15/19 23:08,"128 4th St, New York City, NY 10001",15
280997,USB-C Charging Cable,2,11.95,11/27/19 21:03,"246 Willow St, Austin, TX 73301",27
280998,USB-C Charging Cable,1,11.95,11/23/19 09:34,"168 West St, Dallas, TX 75001",23
281000,Apple Airpods Headphones,1,150,11/20/19 18:13,"584 Center St, Boston, MA 02215",20
281002,USB-C Charging Cable,1,11.95,11/19/19 21:41,"65 Main St, Dallas, TX 75001",19
281003,Apple Airpods Headphones,1,150,11/15/19 18:48,"927 Spruce St, Los Angeles, CA 90001",15
281004,AA Batteries (4-pack),1,3.84,11/25/19 02:13,"468 River St, San Francisco, CA 94016",25
281005,USB-C Charging Cable,1,11.95,11/26/19 20:46,"459 14th St, Boston, MA 02215",26
281006,AA Batteries (4-pack),3,3.84,11/13/19 00:53,"185 6th St, San Francisco, CA 94016",13
281007,34in Ultrawide Monitor,1,379.99,11/26/19 22:17,"739 2nd St, New York City, NY 10001",26
281009,Apple Airpods Headphones,1,150,11/21/19 16:35,"639 Meadow St, Atlanta, GA 30301",21
281011,AA Batteries (4-pack),1,3.84,11/28/19 00:22,"359 Park St, Portland, OR 97035",28
281013,USB-C Charging Cable,1,11.95,11/25/19 17:15,"645 10th St, Dallas, TX 75001",25
281014,20in Monitor,1,109.99,11/28/19 21:16,"231 5th St, San Francisco, CA 94016",28
281017,Wired Headphones,1,11.99,11/14/19 16:05,"817 Maple St, Boston, MA 02215",14
281019,Wired Headphones,1,11.99,11/25/19 10:48,"177 Lincoln St, Dallas, TX 75001",25
281020,AAA Batteries (4-pack),1,2.99,11/27/19 16:47,"928 Maple St, Los Angeles, CA 90001",27
281021,AA Batteries (4-pack),1,3.84,11/25/19 22:15,"921 Main St, Los Angeles, CA 90001",25
281023,Bose SoundSport Headphones,1,99.99,11/25/19 17:32,"541 Jefferson St, San Francisco, CA 94016",25
281026,Wired Headphones,1,11.99,11/15/19 14:43,"88 Madison St, Boston, MA 02215",15
281027,34in Ultrawide Monitor,1,379.99,11/26/19 19:47,"781 Adams St, Portland, ME 04101",26
281028,USB-C Charging Cable,1,11.95,11/30/19 19:46,"78 6th St, Atlanta, GA 30301",30
281031,AA Batteries (4-pack),2,3.84,11/26/19 12:49,"497 Adams St, Boston, MA 02215",26
281034,Google Phone,1,600,11/24/19 12:39,"62 13th St, Boston, MA 02215",24
281035,AAA Batteries (4-pack),2,2.99,11/19/19 07:17,"670 Hill St, San Francisco, CA 94016",19
281036,USB-C Charging Cable,1,11.95,11/28/19 10:51,"493 Willow St, Dallas, TX 75001",28
281037,USB-C Charging Cable,1,11.95,11/22/19 19:54,"220 8th St, San Francisco, CA 94016",22
281037,iPhone,1,700,11/22/19 19:54,"220 8th St, San Francisco, CA 94016",22
281038,USB-C Charging Cable,2,11.95,11/16/19 18:22,"600 9th St, Boston, MA 02215",16
281039,USB-C Charging Cable,1,11.95,11/25/19 01:51,"217 5th St, Portland, OR 97035",25
281040,20in Monitor,1,109.99,11/13/19 11:57,"363 Ridge St, San Francisco, CA 94016",13
281042,27in FHD Monitor,1,149.99,11/18/19 06:58,"184 Dogwood St, Los Angeles, CA 90001",18
281043,Lightning Charging Cable,1,14.95,11/22/19 14:11,"865 8th St, San Francisco, CA 94016",22
281044,AAA Batteries (4-pack),1,2.99,11/25/19 15:31,"293 Hill St, San Francisco, CA 94016",25
281046,Lightning Charging Cable,1,14.95,11/21/19 13:15,"415 Lakeview St, Dallas, TX 75001",21
281047,27in FHD Monitor,1,149.99,11/18/19 08:06,"106 Pine St, Los Angeles, CA 90001",18
281048,AA Batteries (4-pack),1,3.84,11/18/19 16:30,"586 Madison St, Boston, MA 02215",18
281051,USB-C Charging Cable,1,11.95,11/20/19 18:14,"63 Adams St, Dallas, TX 75001",20
281052,AAA Batteries (4-pack),1,2.99,11/18/19 17:23,"268 Willow St, Los Angeles, CA 90001",18
281053,Wired Headphones,1,11.99,11/24/19 21:16,"739 West St, Portland, OR 97035",24
281054,Lightning Charging Cable,3,14.95,11/14/19 00:23,"741 Spruce St, New York City, NY 10001",14
281055,AAA Batteries (4-pack),1,2.99,11/16/19 06:10,"184 Forest St, Seattle, WA 98101",16
281056,Lightning Charging Cable,1,14.95,11/21/19 19:26,"759 Lincoln St, Boston, MA 02215",21
281057,AAA Batteries (4-pack),1,2.99,11/26/19 13:57,"943 6th St, Austin, TX 73301",26
281058,AA Batteries (4-pack),3,3.84,11/26/19 20:22,"251 Johnson St, San Francisco, CA 94016",26
281060,Wired Headphones,1,11.99,11/16/19 11:06,"765 11th St, San Francisco, CA 94016",16
281061,Lightning Charging Cable,1,14.95,11/17/19 07:19,"796 12th St, Dallas, TX 75001",17
281064,iPhone,1,700,11/14/19 16:42,"368 Madison St, New York City, NY 10001",14
281065,Wired Headphones,1,11.99,11/19/19 18:00,"861 Maple St, Portland, OR 97035",19
281066,AA Batteries (4-pack),1,3.84,11/15/19 12:06,"652 Chestnut St, Seattle, WA 98101",15
281067,Google Phone,1,600,11/16/19 14:51,"624 Lincoln St, Los Angeles, CA 90001",16
281070,AAA Batteries (4-pack),1,2.99,11/23/19 20:57,"558 Hickory St, New York City, NY 10001",23
281073,20in Monitor,1,109.99,11/16/19 14:13,"781 2nd St, Dallas, TX 75001",16
281074,USB-C Charging Cable,1,11.95,11/24/19 09:56,"113 Wilson St, San Francisco, CA 94016",24
281075,Lightning Charging Cable,1,14.95,11/25/19 11:33,"271 14th St, Boston, MA 02215",25
281076,USB-C Charging Cable,1,11.95,11/18/19 23:56,"133 2nd St, New York City, NY 10001",18
281077,Lightning Charging Cable,1,14.95,11/16/19 14:53,"602 Forest St, San Francisco, CA 94016",16
281079,USB-C Charging Cable,2,11.95,11/26/19 17:36,"972 7th St, Seattle, WA 98101",26
281080,USB-C Charging Cable,1,11.95,11/30/19 17:30,"739 Park St, Seattle, WA 98101",30
281081,Lightning Charging Cable,1,14.95,11/18/19 22:24,"355 Center St, San Francisco, CA 94016",18
281082,27in 4K Gaming Monitor,1,389.99,11/17/19 20:20,"150 Lakeview St, New York City, NY 10001",17
281083,Wired Headphones,1,11.99,11/13/19 17:08,"461 Lincoln St, San Francisco, CA 94016",13
281084,27in FHD Monitor,1,149.99,11/18/19 13:06,"384 Adams St, Los Angeles, CA 90001",18
281086,34in Ultrawide Monitor,1,379.99,11/16/19 18:27,"943 1st St, San Francisco, CA 94016",16
281087,Lightning Charging Cable,1,14.95,11/14/19 00:23,"83 Church St, Seattle, WA 98101",14
281088,Bose SoundSport Headphones,1,99.99,11/13/19 17:23,"609 Ridge St, Portland, ME 04101",13
281090,Lightning Charging Cable,1,14.95,11/16/19 15:49,"290 2nd St, Seattle, WA 98101",16
281093,27in FHD Monitor,1,149.99,11/19/19 19:31,"699 14th St, San Francisco, CA 94016",19
281094,Macbook Pro Laptop,1,1700,11/24/19 09:46,"508 Washington St, Boston, MA 02215",24
281095,iPhone,2,700,11/18/19 23:44,"347 Main St, Atlanta, GA 30301",18
281098,Flatscreen TV,1,300,11/13/19 20:40,"400 1st St, Boston, MA 02215",13
281102,iPhone,1,700,11/28/19 22:09,"442 Adams St, Atlanta, GA 30301",28
281102,Apple Airpods Headphones,1,150,11/28/19 22:09,"442 Adams St, Atlanta, GA 30301",28
281102,AAA Batteries (4-pack),3,2.99,11/28/19 22:09,"442 Adams St, Atlanta, GA 30301",28
281103,Wired Headphones,1,11.99,11/23/19 13:11,"909 1st St, Atlanta, GA 30301",23
281104,Lightning Charging Cable,1,14.95,11/26/19 20:08,"510 10th St, San Francisco, CA 94016",26
281105,AA Batteries (4-pack),1,3.84,11/24/19 06:50,"488 6th St, New York City, NY 10001",24
281106,Apple Airpods Headphones,1,150,11/27/19 22:46,"905 13th St, New York City, NY 10001",27
281107,Bose SoundSport Headphones,1,99.99,11/24/19 16:48,"631 10th St, Los Angeles, CA 90001",24
281110,iPhone,1,700,11/29/19 20:58,"966 Maple St, Boston, MA 02215",29
281110,Apple Airpods Headphones,1,150,11/29/19 20:58,"966 Maple St, Boston, MA 02215",29
281115,AA Batteries (4-pack),1,3.84,11/13/19 19:36,"233 Lake St, New York City, NY 10001",13
281116,iPhone,1,700,11/20/19 12:31,"348 14th St, Portland, OR 97035",20
281116,Lightning Charging Cable,1,14.95,11/20/19 12:31,"348 14th St, Portland, OR 97035",20
281117,27in 4K Gaming Monitor,1,389.99,11/13/19 21:33,"460 Chestnut St, Austin, TX 73301",13
281119,Lightning Charging Cable,1,14.95,11/14/19 04:14,"389 6th St, Boston, MA 02215",14
281120,Bose SoundSport Headphones,1,99.99,11/17/19 11:29,"960 11th St, New York City, NY 10001",17
281121,Lightning Charging Cable,1,14.95,11/26/19 13:44,"344 12th St, Atlanta, GA 30301",26
281122,USB-C Charging Cable,1,11.95,11/15/19 11:14,"170 4th St, Los Angeles, CA 90001",15
281124,USB-C Charging Cable,2,11.95,11/23/19 12:39,"151 10th St, San Francisco, CA 94016",23
281125,USB-C Charging Cable,1,11.95,11/29/19 09:46,"966 Pine St, Portland, OR 97035",29
281126,AA Batteries (4-pack),1,3.84,11/17/19 23:11,"720 Pine St, New York City, NY 10001",17
281127,Flatscreen TV,1,300,11/27/19 10:53,"279 Adams St, Dallas, TX 75001",27
281128,AAA Batteries (4-pack),2,2.99,11/25/19 13:52,"569 Hickory St, San Francisco, CA 94016",25
281132,Bose SoundSport Headphones,1,99.99,11/15/19 15:50,"640 Park St, Los Angeles, CA 90001",15
281136,Wired Headphones,1,11.99,11/18/19 17:09,"131 Willow St, Boston, MA 02215",18
281139,ThinkPad Laptop,1,999.99,11/22/19 17:19,"44 Spruce St, Boston, MA 02215",22
281142,Apple Airpods Headphones,1,150,11/30/19 11:37,"435 Lake St, San Francisco, CA 94016",30
281143,Bose SoundSport Headphones,1,99.99,11/26/19 21:13,"881 Park St, Portland, ME 04101",26
281147,AAA Batteries (4-pack),1,2.99,11/24/19 11:06,"560 12th St, Los Angeles, CA 90001",24
281148,34in Ultrawide Monitor,1,379.99,11/15/19 14:34,"757 8th St, San Francisco, CA 94016",15
281150,AAA Batteries (4-pack),1,2.99,11/17/19 11:29,"914 Lincoln St, San Francisco, CA 94016",17
281151,AA Batteries (4-pack),1,3.84,11/26/19 08:47,"109 Lakeview St, San Francisco, CA 94016",26
281159,Lightning Charging Cable,1,14.95,11/17/19 00:02,"698 Park St, San Francisco, CA 94016",17
281160,Apple Airpods Headphones,1,150,11/14/19 16:25,"959 Park St, Los Angeles, CA 90001",14
281161,Flatscreen TV,1,300,11/28/19 11:29,"613 4th St, Boston, MA 02215",28
281162,USB-C Charging Cable,2,11.95,11/13/19 11:28,"306 West St, Seattle, WA 98101",13
281164,Bose SoundSport Headphones,1,99.99,11/30/19 22:47,"400 12th St, Atlanta, GA 30301",30
281165,Lightning Charging Cable,1,14.95,11/18/19 12:46,"535 12th St, New York City, NY 10001",18
281166,USB-C Charging Cable,1,11.95,11/14/19 13:27,"738 Johnson St, Austin, TX 73301",14
281167,Lightning Charging Cable,1,14.95,11/29/19 19:59,"953 14th St, Los Angeles, CA 90001",29
281168,Bose SoundSport Headphones,1,99.99,11/21/19 12:44,"549 9th St, Los Angeles, CA 90001",21
281170,Lightning Charging Cable,1,14.95,11/28/19 21:41,"552 Church St, San Francisco, CA 94016",28
281172,Bose SoundSport Headphones,1,99.99,11/21/19 18:16,"374 River St, Boston, MA 02215",21
281176,Wired Headphones,1,11.99,11/21/19 12:53,"549 Maple St, Seattle, WA 98101",21
281177,AAA Batteries (4-pack),1,2.99,11/25/19 00:22,"702 Forest St, Boston, MA 02215",25
281178,Lightning Charging Cable,1,14.95,11/18/19 19:53,"442 Cherry St, San Francisco, CA 94016",18
281179,iPhone,1,700,11/25/19 10:25,"862 River St, San Francisco, CA 94016",25
281179,Lightning Charging Cable,1,14.95,11/25/19 10:25,"862 River St, San Francisco, CA 94016",25
281180,AAA Batteries (4-pack),1,2.99,11/17/19 19:02,"786 14th St, San Francisco, CA 94016",17
281181,AA Batteries (4-pack),4,3.84,11/20/19 02:07,"399 Main St, Dallas, TX 75001",20
281183,Lightning Charging Cable,1,14.95,11/23/19 05:51,"877 Main St, Los Angeles, CA 90001",23
281184,34in Ultrawide Monitor,1,379.99,11/29/19 16:07,"359 14th St, New York City, NY 10001",29
281185,AA Batteries (4-pack),3,3.84,11/21/19 10:37,"745 10th St, Dallas, TX 75001",21
281186,AAA Batteries (4-pack),2,2.99,11/25/19 20:28,"681 Madison St, San Francisco, CA 94016",25
281188,AA Batteries (4-pack),4,3.84,11/23/19 23:36,"979 1st St, New York City, NY 10001",23
281190,Bose SoundSport Headphones,1,99.99,11/23/19 18:43,"977 Willow St, New York City, NY 10001",23
281191,USB-C Charging Cable,1,11.95,11/28/19 13:46,"367 Hill St, Los Angeles, CA 90001",28
281193,Lightning Charging Cable,1,14.95,11/17/19 20:16,"601 14th St, San Francisco, CA 94016",17
281196,AA Batteries (4-pack),3,3.84,11/29/19 13:53,"205 Walnut St, Portland, OR 97035",29
281197,AA Batteries (4-pack),1,3.84,11/27/19 11:05,"512 Center St, Seattle, WA 98101",27
281198,Wired Headphones,1,11.99,11/27/19 16:52,"700 Center St, Atlanta, GA 30301",27
281199,USB-C Charging Cable,1,11.95,11/20/19 13:51,"635 North St, New York City, NY 10001",20
281200,27in FHD Monitor,1,149.99,11/16/19 16:45,"210 Jackson St, New York City, NY 10001",16
281201,20in Monitor,1,109.99,11/29/19 10:40,"129 14th St, Portland, OR 97035",29
281202,Wired Headphones,1,11.99,11/16/19 06:49,"951 Walnut St, Boston, MA 02215",16
281203,Lightning Charging Cable,1,14.95,11/14/19 08:39,"459 11th St, New York City, NY 10001",14
281204,Flatscreen TV,1,300,11/22/19 11:29,"576 6th St, Los Angeles, CA 90001",22
281205,27in FHD Monitor,1,149.99,11/25/19 09:37,"886 Main St, Seattle, WA 98101",25
281206,AA Batteries (4-pack),4,3.84,11/15/19 01:08,"804 Spruce St, New York City, NY 10001",15
281211,Bose SoundSport Headphones,1,99.99,11/28/19 19:43,"786 5th St, Boston, MA 02215",28
281214,USB-C Charging Cable,1,11.95,11/25/19 16:28,"992 4th St, New York City, NY 10001",25
281215,34in Ultrawide Monitor,1,379.99,11/17/19 12:16,"104 Cherry St, Portland, OR 97035",17
281217,Wired Headphones,1,11.99,11/14/19 16:06,"133 North St, New York City, NY 10001",14
281219,AAA Batteries (4-pack),1,2.99,11/26/19 19:42,"227 13th St, New York City, NY 10001",26
281224,Lightning Charging Cable,1,14.95,11/23/19 16:37,"128 Washington St, Portland, OR 97035",23
281227,Bose SoundSport Headphones,1,99.99,11/15/19 18:59,"353 Willow St, Atlanta, GA 30301",15
281228,AAA Batteries (4-pack),2,2.99,11/14/19 10:41,"365 Maple St, Seattle, WA 98101",14
281232,USB-C Charging Cable,1,11.95,11/30/19 21:18,"593 Lake St, Boston, MA 02215",30
281233,27in FHD Monitor,1,149.99,11/22/19 07:24,"298 Spruce St, Seattle, WA 98101",22
281235,34in Ultrawide Monitor,1,379.99,11/15/19 12:18,"245 Lincoln St, Boston, MA 02215",15
281237,Bose SoundSport Headphones,1,99.99,11/22/19 19:23,"967 Johnson St, Seattle, WA 98101",22
281238,Apple Airpods Headphones,1,150,11/16/19 18:57,"287 Center St, San Francisco, CA 94016",16
281240,Wired Headphones,1,11.99,11/15/19 10:58,"705 Wilson St, Seattle, WA 98101",15
281241,AAA Batteries (4-pack),1,2.99,11/20/19 18:15,"265 Park St, Dallas, TX 75001",20
281242,Google Phone,1,600,11/24/19 20:28,"236 Cedar St, New York City, NY 10001",24
281245,AAA Batteries (4-pack),1,2.99,11/22/19 17:01,"715 Church St, Los Angeles, CA 90001",22
281250,AA Batteries (4-pack),1,3.84,11/28/19 22:02,"114 Meadow St, Portland, OR 97035",28
281252,AA Batteries (4-pack),1,3.84,11/18/19 08:09,"451 11th St, New York City, NY 10001",18
281253,USB-C Charging Cable,1,11.95,11/14/19 07:04,"136 Chestnut St, San Francisco, CA 94016",14
281254,USB-C Charging Cable,1,11.95,11/16/19 14:38,"519 5th St, Atlanta, GA 30301",16
