OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,DayOfTheMonth
260177,USB-C Charging Cable,1,11.95,10/13/19 21:05,"301 Pine St, San Francisco, CA 94016",13
260178,USB-C Charging Cable,1,11.95,10/30/19 14:04,"478 Hickory St, Boston, MA 02215",30
260179,AAA Batteries (4-pack),1,2.99,10/20/19 10:30,"328 7th St, Dallas, TX 75001",20
260180,iPhone,1,700,10/21/19 16:14,"26 Meadow St, Austin, TX 73301",21
260181,Bose SoundSport Headphones,1,99.99,10/22/19 18:18,"266 10th St, New York City, NY 10001",22
260182,Wired Headphones,1,11.99,10/20/19 16:14,"32 Johnson St, Boston, MA 02215",20
260183,Bose SoundSport Headphones,1,99.99,10/17/19 01:16,"184 West St, Atlanta, GA 30301",17
260183,Lightning Charging Cable,1,14.95,10/17/19 01:16,"184 West St, Atlanta, GA 30301",17
260185,iPhone,1,700,10/20/19 10:18,"52 Meadow St, San Francisco, CA 94016",20
260186,ThinkPad Laptop,1,999.99,10/16/19 14:19,"697 Johnson St, New York City, NY 10001",16
260187,20in Monitor,1,109.99,10/21/19 08:34,"113 Cedar St, Dallas, TX 75001",21
260188,USB-C Charging Cable,1,11.95,10/19/19 14:44,"901 Park St, New York City, NY 10001",19
260189,Google Phone,1,600,10/17/19 23:22,"257 South St, San Francisco, CA 94016",17
260190,USB-C Charging Cable,1,11.95,10/24/19 19:41,"418 Walnut St, Atlanta, GA 30301",24
260191,Bose SoundSport Headphones,1,99.99,10/13/19 17:06,"326 Highland St, San Francisco, CA 94016",13
260193,Lightning Charging Cable,1,14.95,10/25/19 22:10,"521 Cedar St, San Francisco, CA 94016",25
260196,Bose SoundSport Headphones,1,99.99,10/20/19 13:34,"904 12th St, New York City, NY 10001",20
260198,AAA Batteries (4-pack),3,2.99,10/17/19 19:32,"428 9th St, San Francisco, CA 94016",17
260199,AA Batteries (4-pack),1,3.84,10/26/19 11:46,"964 7th St, Los Angeles, CA 90001",26
260201,Bose SoundSport Headphones,1,99.99,10/20/19 12:04,"953 Spruce St, Los Angeles, CA 90001",20
260203,Wired Headphones,1,11.99,10/20/19 13:01,"588 Lake St, San Francisco, CA 94016",20
260204,Lightning Charging Cable,1,14.95,10/31/19 10:57,"135 Johnson St, New York City, NY 10001",31
260205,Lightning Charging Cable,1,14.95,10/13/19 18:33,"281 Lakeview St, Los Angeles, CA 90001",13
260208,27in 4K Gaming Monitor,1,389.99,10/16/19 18:47,"121 Cherry St, San Francisco, CA 94016",16
260211,Apple Airpods Headphones,1,150,10/27/19 23:30,"716 Cedar St, New York City, NY 10001",27
260216,USB-C Charging Cable,1,11.95,10/28/19 12:38,"971 West St, New York City, NY 10001",28
260217,AA Batteries (4-pack),1,3.84,10/15/19 16:32,"482 Church St, Portland, OR 97035",15
260218,Bose SoundSport Headphones,1,99.99,10/14/19 11:52,"56 Meadow St, New York City, NY 10001",14
260220,AA Batteries (4-pack),1,3.84,10/13/19 17:36,"898 6th St, Dallas, TX 75001",13
260221,Apple Airpods Headphones,1,150,10/14/19 20:13,"208 Wilson St, Austin, TX 73301",14
260222,27in FHD Monitor,1,149.99,10/23/19 20:14,"242 4th St, Boston, MA 02215",23
260225,Lightning Charging Cable,1,14.95,10/19/19 19:15,"323 Willow St, San Francisco, CA 94016",19
260225,20in Monitor,1,109.99,10/19/19 19:15,"323 Willow St, San Francisco, CA 94016",19
260227,27in FHD Monitor,1,149.99,10/25/19 14:36,"647 10th St, Dallas, TX 75001",25
260228,Google Phone,1,600,10/29/19 01:12,"4 Lake St, Atlanta, GA 30301",29
260230,iPhone,1,700,10/26/19 11:41,"840 5th St, Dallas, TX 75001",26
260233,AA Batteries (4-pack),1,3.84,10/15/19 19:00,"30 Jefferson St, New York City, NY 10001",15
260234,USB-C Charging Cable,1,11.95,10/22/19 12:58,"664 Jefferson St, New York City, NY 10001",22
260238,Lightning Charging Cable,1,14.95,10/17/19 16:00,"887 Main St, Seattle, WA 98101",17
260241,27in FHD Monitor,1,149.99,10/21/19 08:08,"920 Madison St, Boston, MA 02215",21
260242,Lightning Charging Cable,1,14.95,10/21/19 19:19,"446 Pine St, San Francisco, CA 94016",21
260244,Wired Headphones,1,11.99,10/22/19 09:19,"353 Elm St, Dallas, TX 75001",22
260246,AA Batteries (4-pack),3,3.84,10/23/19 10:35,"879 12th St, Atlanta, GA 30301",23
260247,AAA Batteries (4-pack),1,2.99,10/29/19 12:51,"265 North St, Los Angeles, CA 90001",29
260248,Lightning Charging Cable,2,14.95,10/30/19 19:11,"67 9th St, Dallas, TX 75001",30
260250,AA Batteries (4-pack),1,3.84,10/20/19 18:13,"25 North St, New York City, NY 10001",20
260260,AA Batteries (4-pack),1,3.84,10/21/19 06:27,"490 River St, Los Angeles, CA 90001",21
260262,Apple Airpods Headphones,1,150,10/26/19 17:08,"282 Johnson St, Atlanta, GA 30301",26
260264,Macbook Pro Laptop,1,1700,10/28/19 13:39,"310 North St, Dallas, TX 75001",28
260265,27in FHD Monitor,1,149.99,10/21/19 20:55,"695 Elm St, New York City, NY 10001",21
260266,AAA Batteries (4-pack),4,2.99,10/26/19 00:53,"487 9th St, New York City, NY 10001",26
260267,AAA Batteries (4-pack),1,2.99,10/13/19 16:08,"931 South St, Boston, MA 02215",13
260269,ThinkPad Laptop,1,999.99,10/26/19 16:16,"25 Sunset St, Boston, MA 02215",26
260271,27in FHD Monitor,1,149.99,10/24/19 18:18,"18 River St, San Francisco, CA 94016",24
260272,Wired Headphones,1,11.99,10/24/19 17:45,"593 Forest St, Portland, ME 04101",24
260276,USB-C Charging Cable,1,11.95,10/25/19 13:05,"31 North St, Los Angeles, CA 90001",25
260277,Bose SoundSport Headphones,1,99.99,10/22/19 15:52,"959 Lakeview St, Dallas, TX 75001",22
260278,USB-C Charging Cable,1,11.95,10/28/19 02:37,"309 Wilson St, Portland, OR 97035",28
260279,Wired Headphones,1,11.99,10/18/19 15:40,"910 Lakeview St, San Francisco, CA 94016",18
260281,Macbook Pro Laptop,1,1700,10/13/19 18:15,"985 Adams St, Los Angeles, CA 90001",13
260282,Lightning Charging Cable,1,14.95,10/26/19 19:24,"224 1st St, Boston, MA 02215",26
260284,Wired Headphones,1,11.99,10/17/19 07:28,"606 8th St, Los Angeles, CA 90001",17
260285,AAA Batteries (4-pack),1,2.99,10/27/19 12:15,"956 Jackson St, Portland, ME 04101",27
260286,AA Batteries (4-pack),1,3.84,10/25/19 18:18,"529 River St, New York City, NY 10001",25
260286,AA Batteries (4-pack),1,3.84,10/25/19 18:18,"529 River St, New York City, NY 10001",25
260288,Apple Airpods Headphones,1,150,10/14/19 19:54,"293 13th St, San Francisco, CA 94016",14
260289,AAA Batteries (4-pack),1,2.99,10/18/19 03:50,"497 Spruce St, Seattle, WA 98101",18
260290,34in Ultrawide Monitor,1,379.99,10/17/19 13:12,"812 Lakeview St, New York City, NY 10001",17
260294,AAA Batteries (4-pack),1,2.99,10/25/19 15:47,"280 5th St, Los Angeles, CA 90001",25
260296,Lightning Charging Cable,1,14.95,10/29/19 17:58,"214 Jefferson St, San Francisco, CA 94016",29
260298,iPhone,1,700,10/31/19 16:21,"561 Willow St, Austin, TX 73301",31
260299,Lightning Charging Cable,1,14.95,10/20/19 08:46,"506 7th St, San Francisco, CA 94016",20
260300,Vareebadd Phone,1,400,10/28/19 11:33,"806 Jefferson St, Atlanta, GA 30301",28
260300,USB-C Charging Cable,1,11.95,10/28/19 11:33,"806 Jefferson St, Atlanta, GA 30301",28
260302,USB-C Charging Cable,1,11.95,10/28/19 23:54,"232 9th St, San Francisco, CA 94016",28
260303,20in Monitor,1,109.99,10/18/19 17:57,"737 Jackson St, San Francisco, CA 94016",18
260305,27in 4K Gaming Monitor,1,389.99,10/17/19 14:15,"822 Pine St, San Francisco, CA 94016",17
260306,34in Ultrawide Monitor,1,379.99,10/20/19 11:51,"872 Lakeview St, Seattle, WA 98101",20
260311,AA Batteries (4-pack),1,3.84,10/15/19 18:41,"111 11th St, Los Angeles, CA 90001",15
260313,Lightning Charging Cable,1,14.95,10/22/19 11:16,"448 River St, Austin, TX 73301",22
260314,Wired Headphones,1,11.99,10/27/19 13:24,"960 Cherry St, Atlanta, GA 30301",27
260315,AAA Batteries (4-pack),1,2.99,10/30/19 22:39,"984 Church St, Portland, OR 97035",30
260316,AAA Batteries (4-pack),1,2.99,10/28/19 04:31,"875 6th St, Atlanta, GA 30301",28
260317,AA Batteries (4-pack),2,3.84,10/19/19 06:48,"493 Cedar St, San Francisco, CA 94016",19
260318,AA Batteries (4-pack),1,3.84,10/19/19 12:44,"847 Lakeview St, New York City, NY 10001",19
260321,USB-C Charging Cable,1,11.95,10/22/19 21:49,"252 Highland St, Los Angeles, CA 90001",22
260324,Lightning Charging Cable,1,14.95,10/26/19 18:23,"645 Ridge St, Portland, OR 97035",26
260328,34in Ultrawide Monitor,1,379.99,10/23/19 13:39,"613 Main St, Austin, TX 73301",23
260329,Vareebadd Phone,1,400,10/20/19 13:46,"808 South St, New York City, NY 10001",20
260330,USB-C Charging Cable,1,11.95,10/28/19 10:53,"866 1st St, San Francisco, CA 94016",28
260331,27in FHD Monitor,1,149.99,10/31/19 11:39,"881 Church St, Atlanta, GA 30301",31
260332,27in FHD Monitor,1,149.99,10/25/19 14:02,"718 Lincoln St, Dallas, TX 75001",25
260333,Apple Airpods Headphones,1,150,10/31/19 18:19,"615 North St, Portland, OR 97035",31
260336,AA Batteries (4-pack),1,3.84,10/30/19 17:24,"250 Lincoln St, Portland, OR 97035",30
260337,AAA Batteries (4-pack),1,2.99,10/25/19 20:48,"591 Sunset St, Los Angeles, CA 90001",25
260339,USB-C Charging Cable,1,11.95,10/27/19 19:26,"745 Cherry St, Los Angeles, CA 90001",27
260341,27in FHD Monitor,1,149.99,10/14/19 17:14,"624 Spruce St, New York City, NY 10001",14
260342,Lightning Charging Cable,1,14.95,10/16/19 14:44,"491 Lake St, Portland, OR 97035",16
260344,ThinkPad Laptop,1,999.99,10/30/19 08:24,"140 Church St, Seattle, WA 98101",30
260345,Bose SoundSport Headphones,1,99.99,10/31/19 18:11,"78 8th St, Portland, OR 97035",31
260346,iPhone,1,700,10/30/19 21:28,"328 Meadow St, Boston, MA 02215",30
260346,Lightning Charging Cable,1,14.95,10/30/19 21:28,"328 Meadow St, Boston, MA 02215",30
260348,Wired Headphones,1,11.99,10/29/19 12:08,"893 13th St, San Francisco, CA 94016",29
260349,Bose SoundSport Headphones,1,99.99,10/14/19 19:33,"621 River St, Portland, OR 97035",14
260354,AA Batteries (4-pack),2,3.84,10/14/19 13:16,"505 Elm St, Seattle, WA 98101",14
260355,USB-C Charging Cable,2,11.95,10/26/19 13:38,"500 Walnut St, Los Angeles, CA 90001",26
260357,Wired Headphones,2,11.99,10/25/19 23:27,"278 Walnut St, San Francisco, CA 94016",25
260358,Lightning Charging Cable,2,14.95,10/25/19 19:41,"610 14th St, Portland, OR 97035",25
260361,Lightning Charging Cable,1,14.95,10/19/19 21:35,"322 Church St, San Francisco, CA 94016",19
260363,27in 4K Gaming Monitor,1,389.99,10/14/19 15:50,"106 Highland St, San Francisco, CA 94016",14
260364,Lightning Charging Cable,2,14.95,10/15/19 17:42,"616 8th St, New York City, NY 10001",15
260365,Apple Airpods Headphones,1,150,10/14/19 17:41,"124 Chestnut St, Seattle, WA 98101",14
260366,AAA Batteries (4-pack),1,2.99,10/24/19 11:43,"471 Dogwood St, San Francisco, CA 94016",24
260369,Flatscreen TV,1,300,10/30/19 05:25,"401 Spruce St, Seattle, WA 98101",30
260372,Vareebadd Phone,1,400,10/21/19 12:15,"672 Washington St, San Francisco, CA 94016",21
260372,Wired Headphones,1,11.99,10/21/19 12:15,"672 Washington St, San Francisco, CA 94016",21
260373,AA Batteries (4-pack),1,3.84,10/31/19 08:48,"283 6th St, Boston, MA 02215",31
260374,Apple Airpods Headphones,1,150,10/31/19 10:40,"281 Lincoln St, Portland, OR 97035",31
260375,ThinkPad Laptop,1,999.99,10/16/19 10:42,"195 14th St, San Francisco, CA 94016",16
260378,iPhone,1,700,10/28/19 21:23,"163 Walnut St, New York City, NY 10001",28
260381,Wired Headphones,1,11.99,10/18/19 12:46,"443 Jackson St, New York City, NY 10001",18
260382,Wired Headphones,1,11.99,10/14/19 22:01,"480 9th St, Atlanta, GA 30301",14
260383,Lightning Charging Cable,1,14.95,10/27/19 13:55,"911 Washington St, Los Angeles, CA 90001",27
260384,USB-C Charging Cable,1,11.95,10/23/19 06:27,"701 Cedar St, Portland, ME 04101",23
260386,Lightning Charging Cable,1,14.95,10/28/19 17:57,"348 Jefferson St, New York City, NY 10001",28
260387,AAA Batteries (4-pack),1,2.99,10/24/19 21:28,"738 Ridge St, Austin, TX 73301",24
260389,Lightning Charging Cable,1,14.95,10/15/19 12:20,"396 Wilson St, Dallas, TX 75001",15
260390,AA Batteries (4-pack),1,3.84,10/25/19 20:12,"855 Church St, Los Angeles, CA 90001",25
260391,AA Batteries (4-pack),1,3.84,10/28/19 14:11,"45 Madison St, San Francisco, CA 94016",28
260392,Bose SoundSport Headphones,2,99.99,10/18/19 13:58,"809 Church St, San Francisco, CA 94016",18
260393,Apple Airpods Headphones,1,150,10/17/19 14:43,"159 Washington St, San Francisco, CA 94016",17
260394,AA Batteries (4-pack),1,3.84,10/27/19 13:38,"26 11th St, Atlanta, GA 30301",27
260397,34in Ultrawide Monitor,1,379.99,10/18/19 00:45,"11 1st St, Dallas, TX 75001",18
260398,ThinkPad Laptop,1,999.99,10/16/19 14:17,"407 14th St, Boston, MA 02215",16
260399,Flatscreen TV,1,300,10/31/19 06:33,"985 Cedar St, San Francisco, CA 94016",31
260400,27in FHD Monitor,1,149.99,10/15/19 05:36,"689 Center St, San Francisco, CA 94016",15
260401,Apple Airpods Headphones,1,150,10/22/19 05:45,"767 Maple St, San Francisco, CA 94016",22
260403,27in 4K Gaming Monitor,1,389.99,10/15/19 21:14,"744 Sunset St, Atlanta, GA 30301",15
260404,Flatscreen TV,1,300,10/24/19 22:12,"937 4th St, San Francisco, CA 94016",24
260405,AA Batteries (4-pack),1,3.84,10/25/19 09:25,"769 5th St, Atlanta, GA 30301",25
260407,27in 4K Gaming Monitor,1,389.99,10/22/19 09:06,"730 Adams St, San Francisco, CA 94016",22
260409,Macbook Pro Laptop,1,1700,10/17/19 19:33,"499 5th St, San Francisco, CA 94016",17
260412,Lightning Charging Cable,1,14.95,10/14/19 12:25,"5 Chestnut St, Atlanta, GA 30301",14
260414,USB-C Charging Cable,1,11.95,10/27/19 21:41,"866 Spruce St, Seattle, WA 98101",27
260416,27in FHD Monitor,1,149.99,10/24/19 14:51,"61 Center St, Los Angeles, CA 90001",24
260417,Apple Airpods Headphones,1,150,10/14/19 14:17,"34 13th St, Seattle, WA 98101",14
260418,Wired Headphones,1,11.99,10/20/19 23:16,"612 Pine St, Los Angeles, CA 90001",20
260420,USB-C Charging Cable,1,11.95,10/18/19 22:29,"11 Jefferson St, Dallas, TX 75001",18
260421,Flatscreen TV,1,300,10/18/19 20:39,"500 7th St, Atlanta, GA 30301",18
260422,Macbook Pro Laptop,1,1700,10/31/19 13:11,"650 6th St, Los Angeles, CA 90001",31
260424,AA Batteries (4-pack),1,3.84,10/28/19 08:54,"671 5th St, Atlanta, GA 30301",28
260426,iPhone,1,700,10/26/19 21:57,"164 Dogwood St, Atlanta, GA 30301",26
260427,ThinkPad Laptop,1,999.99,10/27/19 22:19,"800 Adams St, San Francisco, CA 94016",27
260428,AA Batteries (4-pack),1,3.84,10/19/19 17:09,"130 4th St, Portland, ME 04101",19
260429,iPhone,1,700,10/14/19 10:14,"802 7th St, Portland, ME 04101",14
260429,Apple Airpods Headphones,1,150,10/14/19 10:14,"802 7th St, Portland, ME 04101",14
260432,Apple Airpods Headphones,1,150,10/24/19 11:29,"259 7th St, Los Angeles, CA 90001",24
260434,USB-C Charging Cable,1,11.95,10/16/19 14:46,"313 West St, Seattle, WA 98101",16
260436,AA Batteries (4-pack),1,3.84,10/24/19 22:43,"526 10th St, Dallas, TX 75001",24
260437,ThinkPad Laptop,1,999.99,10/24/19 08:33,"100 Elm St, San Francisco, CA 94016",24
260438,AA Batteries (4-pack),1,3.84,10/20/19 12:37,"143 4th St, Austin, TX 73301",20
260440,Lightning Charging Cable,1,14.95,10/26/19 13:40,"581 6th St, San Francisco, CA 94016",26
260441,USB-C Charging Cable,3,11.95,10/17/19 20:35,"559 Spruce St, Los Angeles, CA 90001",17
260443,Wired Headphones,2,11.99,10/25/19 09:22,"8 Cherry St, New York City, NY 10001",25
260444,AAA Batteries (4-pack),1,2.99,10/28/19 19:00,"3 Center St, New York City, NY 10001",28
260446,Wired Headphones,1,11.99,10/18/19 22:12,"226 North St, Austin, TX 73301",18
260450,AAA Batteries (4-pack),1,2.99,10/18/19 09:09,"415 Hickory St, San Francisco, CA 94016",18
260451,Vareebadd Phone,1,400,10/17/19 09:25,"441 Madison St, San Francisco, CA 94016",17
260451,USB-C Charging Cable,1,11.95,10/17/19 09:25,"441 Madison St, San Francisco, CA 94016",17
260453,27in 4K Gaming Monitor,1,389.99,10/20/19 15:28,"742 Adams St, San Francisco, CA 94016",20
260454,AA Batteries (4-pack),1,3.84,10/29/19 22:45,"153 Lakeview St, San Francisco, CA 94016",29
260455,AA Batteries (4-pack),2,3.84,10/15/19 15:10,"718 Dogwood St, San Francisco, CA 94016",15
260456,Apple Airpods Headphones,1,150,10/20/19 23:35,"849 4th St, Atlanta, GA 30301",20
260457,AAA Batteries (4-pack),1,2.99,10/19/19 14:30,"530 River St, New York City, NY 10001",19
260458,Google Phone,1,600,10/18/19 13:59,"9 Jackson St, New York City, NY 10001",18
260460,Google Phone,1,600,10/20/19 05:34,"565 11th St, San Francisco, CA 94016",20
260461,USB-C Charging Cable,1,11.95,10/29/19 23:35,"730 Elm St, San Francisco, CA 94016",29
260463,Wired Headphones,1,11.99,10/17/19 10:29,"737 Meadow St, Atlanta, GA 30301",17
260465,Bose SoundSport Headphones,1,99.99,10/24/19 12:17,"49 1st St, Boston, MA 02215",24
260467,ThinkPad Laptop,1,999.99,10/19/19 09:37,"658 Pine St, San Francisco, CA 94016",19
260468,iPhone,1,700,10/20/19 22:44,"746 Jefferson St, Dallas, TX 75001",20
260469,20in Monitor,1,109.99,10/20/19 14:20,"689 Highland St, San Francisco, CA 94016",20
260470,Apple Airpods Headphones,1,150,10/20/19 15:07,"11 Wilson St, San Francisco, CA 94016",20
260472,Bose SoundSport Headphones,1,99.99,10/14/19 20:33,"360 12th St, San Francisco, CA 94016",14
260474,Bose SoundSport Headphones,1,99.99,10/22/19 18:07,"206 Cherry St, San Francisco, CA 94016",22
260475,Wired Headphones,1,11.99,10/15/19 21:38,"638 12th St, Boston, MA 02215",15
260477,AAA Batteries (4-pack),1,2.99,10/29/19 01:06,"71 Chestnut St, Seattle, WA 98101",29
260479,34in Ultrawide Monitor,1,379.99,10/25/19 19:30,"737 West St, San Francisco, CA 94016",25
260480,AA Batteries (4-pack),1,3.84,10/16/19 02:38,"364 10th St, New York City, NY 10001",16
260482,Apple Airpods Headphones,1,150,10/22/19 17:56,"768 Walnut St, Boston, MA 02215",22
260484,Wired Headphones,2,11.99,10/26/19 13:09,"366 9th St, Seattle, WA 98101",26
260485,Apple Airpods Headphones,1,150,10/16/19 15:46,"258 Hickory St, Boston, MA 02215",16
260486,AA Batteries (4-pack),1,3.84,10/13/19 11:22,"592 1st St, Los Angeles, CA 90001",13
260487,Lightning Charging Cable,1,14.95,10/28/19 18:00,"861 Cedar St, San Francisco, CA 94016",28
260488,20in Monitor,1,109.99,10/17/19 09:42,"562 South St, San Francisco, CA 94016",17
260491,AA Batteries (4-pack),1,3.84,10/23/19 15:49,"937 Hill St, New York City, NY 10001",23
260492,Google Phone,1,600,10/24/19 11:08,"605 Lakeview St, San Francisco, CA 94016",24
260493,AAA Batteries (4-pack),1,2.99,10/23/19 07:21,"425 5th St, Los Angeles, CA 90001",23
260496,AAA Batteries (4-pack),1,2.99,10/22/19 11:26,"761 Washington St, Los Angeles, CA 90001",22
260498,Lightning Charging Cable,1,14.95,10/14/19 15:01,"945 Elm St, Boston, MA 02215",14
260499,Google Phone,1,600,10/25/19 19:09,"521 11th St, San Francisco, CA 94016",25
260500,Bose SoundSport Headphones,1,99.99,10/24/19 14:11,"8 Hill St, Dallas, TX 75001",24
260501,Google Phone,1,600,10/30/19 23:12,"155 South St, Dallas, TX 75001",30
260501,USB-C Charging Cable,1,11.95,10/30/19 23:12,"155 South St, Dallas, TX 75001",30
260502,AAA Batteries (4-pack),1,2.99,10/19/19 21:22,"586 Center St, San Francisco, CA 94016",19
260503,AAA Batteries (4-pack),1,2.99,10/13/19 19:29,"152 Cedar St, Seattle, WA 98101",13
260504,Lightning Charging Cable,2,14.95,10/22/19 19:39,"306 Lakeview St, Los Angeles, CA 90001",22
260507,Bose SoundSport Headphones,1,99.99,10/13/19 12:14,"485 Adams St, Seattle, WA 98101",13
260508,20in Monitor,1,109.99,10/23/19 14:00,"999 Main St, San Francisco, CA 94016",23
260509,Apple Airpods Headphones,1,150,10/22/19 16:43,"504 Park St, Boston, MA 02215",22
260511,iPhone,1,700,10/24/19 13:48,"224 7th St, Atlanta, GA 30301",24
260512,Wired Headphones,1,11.99,10/20/19 10:20,"68 Cedar St, San Francisco, CA 94016",20
260514,Lightning Charging Cable,1,14.95,10/18/19 10:49,"464 River St, San Francisco, CA 94016",18
260515,iPhone,1,700,10/17/19 22:41,"340 12th St, New York City, NY 10001",17
260516,USB-C Charging Cable,1,11.95,10/16/19 12:00,"312 13th St, San Francisco, CA 94016",16
260517,AAA Batteries (4-pack),2,2.99,10/29/19 17:54,"881 Cherry St, Dallas, TX 75001",29
260518,AA Batteries (4-pack),1,3.84,10/13/19 20:26,"673 Maple St, New York City, NY 10001",13
260519,27in FHD Monitor,1,149.99,10/27/19 13:20,"151 Hill St, San Francisco, CA 94016",27
260521,Wired Headphones,1,11.99,10/31/19 23:36,"727 2nd St, Los Angeles, CA 90001",31
260524,AA Batteries (4-pack),1,3.84,10/24/19 18:57,"911 Cherry St, Dallas, TX 75001",24
260525,Lightning Charging Cable,1,14.95,10/14/19 18:08,"416 Walnut St, New York City, NY 10001",14
260526,AA Batteries (4-pack),1,3.84,10/30/19 09:54,"481 Willow St, San Francisco, CA 94016",30
260526,Bose SoundSport Headphones,1,99.99,10/30/19 09:54,"481 Willow St, San Francisco, CA 94016",30
260529,Bose SoundSport Headphones,1,99.99,10/22/19 11:27,"480 5th St, Portland, ME 04101",22
260532,27in FHD Monitor,1,149.99,10/24/19 10:34,"721 2nd St, Boston, MA 02215",24
260534,Wired Headphones,1,11.99,10/26/19 23:26,"932 Cedar St, Boston, MA 02215",26
260536,Lightning Charging Cable,1,14.95,10/31/19 19:46,"260 Washington St, Boston, MA 02215",31
260540,27in 4K Gaming Monitor,1,389.99,10/25/19 18:53,"136 12th St, Portland, OR 97035",25
260542,Bose SoundSport Headphones,1,99.99,10/13/19 15:56,"926 River St, San Francisco, CA 94016",13
260543,USB-C Charging Cable,2,11.95,10/14/19 09:52,"626 Elm St, Los Angeles, CA 90001",14
260544,20in Monitor,1,109.99,10/23/19 13:52,"384 Lincoln St, Atlanta, GA 30301",23
260547,Wired Headphones,1,11.99,10/18/19 13:31,"881 11th St, Austin, TX 73301",18
260548,Bose SoundSport Headphones,1,99.99,10/15/19 14:04,"888 Cherry St, Austin, TX 73301",15
260549,AA Batteries (4-pack),1,3.84,10/16/19 15:03,"424 13th St, San Francisco, CA 94016",16
260550,Vareebadd Phone,1,400,10/23/19 21:45,"515 Madison St, San Francisco, CA 94016",23
260550,Wired Headphones,1,11.99,10/23/19 21:45,"515 Madison St, San Francisco, CA 94016",23
260551,27in 4K Gaming Monitor,1,389.99,10/19/19 09:06,"475 Church St, Austin, TX 73301",19
260553,Macbook Pro Laptop,1,1700,10/21/19 17:36,"997 North St, San Francisco, CA 94016",21
260554,Wired Headphones,2,11.99,10/17/19 21:02,"551 Chestnut St, San Francisco, CA 94016",17
260555,20in Monitor,1,109.99,10/28/19 07:36,"601 Jefferson St, San Francisco, CA 94016",28
260556,AAA Batteries (4-pack),2,2.99,10/14/19 01:34,"143 Forest St, New York City, NY 10001",14
260557,Wired Headphones,1,11.99,10/15/19 13:47,"750 Washington St, San Francisco, CA 94016",15
260559,AA Batteries (4-pack),2,3.84,10/23/19 20:41,"60 Adams St, Boston, MA 02215",23
260560,AAA Batteries (4-pack),1,2.99,10/24/19 15:17,"382 6th St, New York City, NY 10001",24
260560,Lightning Charging Cable,1,14.95,10/24/19 15:17,"382 6th St, New York City, NY 10001",24
260562,27in FHD Monitor,1,149.99,10/16/19 23:02,"773 Johnson St, Dallas, TX 75001",16
260563,Lightning Charging Cable,1,14.95,10/28/19 15:08,"10 Main St, Los Angeles, CA 90001",28
260565,Apple Airpods Headphones,1,150,10/26/19 06:52,"564 Adams St, Portland, ME 04101",26
260566,AAA Batteries (4-pack),1,2.99,10/23/19 16:49,"266 Ridge St, Los Angeles, CA 90001",23
260570,Bose SoundSport Headphones,1,99.99,10/21/19 09:25,"43 8th St, San Francisco, CA 94016",21
260576,Wired Headphones,1,11.99,10/22/19 20:08,"896 14th St, Portland, OR 97035",22
260577,Bose SoundSport Headphones,1,99.99,10/25/19 20:18,"358 Meadow St, New York City, NY 10001",25
260579,Google Phone,1,600,10/14/19 22:40,"245 Adams St, Los Angeles, CA 90001",14
260579,Apple Airpods Headphones,1,150,10/14/19 22:40,"245 Adams St, Los Angeles, CA 90001",14
260581,AAA Batteries (4-pack),1,2.99,10/28/19 18:10,"532 Washington St, San Francisco, CA 94016",28
260582,AAA Batteries (4-pack),1,2.99,10/20/19 16:38,"102 Main St, New York City, NY 10001",20
260583,Wired Headphones,1,11.99,10/27/19 17:42,"647 Jefferson St, New York City, NY 10001",27
260584,AAA Batteries (4-pack),1,2.99,10/18/19 22:44,"262 Spruce St, Los Angeles, CA 90001",18
260585,Lightning Charging Cable,1,14.95,10/17/19 23:22,"623 Johnson St, Boston, MA 02215",17
260586,34in Ultrawide Monitor,1,379.99,10/14/19 08:33,"873 Elm St, Boston, MA 02215",14
260588,27in FHD Monitor,1,149.99,10/18/19 02:19,"485 6th St, New York City, NY 10001",18
260589,Lightning Charging Cable,1,14.95,10/18/19 11:25,"716 1st St, San Francisco, CA 94016",18
260590,Macbook Pro Laptop,1,1700,10/18/19 07:57,"506 7th St, San Francisco, CA 94016",18
260591,ThinkPad Laptop,1,999.99,10/14/19 05:35,"599 Washington St, San Francisco, CA 94016",14
260593,Bose SoundSport Headphones,1,99.99,10/24/19 11:36,"731 Cherry St, New York City, NY 10001",24
260594,Apple Airpods Headphones,1,150,10/30/19 14:30,"457 Cedar St, Seattle, WA 98101",30
260595,Lightning Charging Cable,1,14.95,10/19/19 22:51,"189 River St, Boston, MA 02215",19
260597,USB-C Charging Cable,1,11.95,10/18/19 15:27,"720 North St, San Francisco, CA 94016",18
260599,27in 4K Gaming Monitor,1,389.99,10/27/19 16:44,"833 Park St, San Francisco, CA 94016",27
260600,Wired Headphones,1,11.99,10/29/19 16:09,"763 Forest St, San Francisco, CA 94016",29
260601,Google Phone,1,600,10/30/19 11:24,"108 North St, Portland, OR 97035",30
260603,27in 4K Gaming Monitor,1,389.99,10/23/19 04:11,"532 Spruce St, San Francisco, CA 94016",23
260604,AAA Batteries (4-pack),1,2.99,10/24/19 19:26,"262 Johnson St, Seattle, WA 98101",24
260606,Wired Headphones,1,11.99,10/31/19 22:31,"807 Cedar St, San Francisco, CA 94016",31
260609,Apple Airpods Headphones,1,150,10/15/19 07:52,"808 Hill St, Boston, MA 02215",15
